account_length,number_vmail_messages,total_day_charge,total_eve_charge,total_night_charge,total_intl_charge,number_customer_service_calls,churn
134,0,49.72151403,19.23464042,10.90454959,3.073459512,0,1
89,0,45.87,19.3,9.55,1.27,1,1
20,0,22.53653841,16.37305368,13.05870185,2.56826444,0,1
44,20,31.42,16.58,5.85,3.13,1,0
101,0,27.19981116,16.30160526,10.01045141,3.604228464,3,1
135,0,29.48,18.87,2.89,3.7,1,0
135,0,45.70284429,19.76300727,11.16555559,2.654616051,1,1
171,0,32.27,14.76,11.57,2.78,0,0
94,0,27.8,12.21,11.4,3.4,1,0
163,39,45.58,18.41,16.2,3.08,0,0
76,41,36.14,14.68,8.38,2.73,0,0
91,0,32.18,20.34,4.04,2.67,3,0
67,0,47.76366174,13.92978892,10.86659962,2.628069873,0,1
160,0,39.16054284,23.20320409,10.23902537,3.503983083,1,1
150,0,30.41,14.37,6.69,3.73,4,1
133,0,44.95872722,20.56312077,6.830748617,2.721548277,0,1
82,0,27.9,27,10.87,3.59,1,0
185,18,17.66,19.55,7.01,2.3,0,0
127,0,45.44072732,21.83516526,9.282853133,1.894913864,0,1
137,0,35,17.79,13.05,3.92,2,0
87,0,40.05045915,20.16629301,13.14892506,2.245744776,3,1
173,0,29.33,12.12,4.59,2.94,0,0
124,0,27.35,12.26,5.42,3.48,1,0
75,0,51.93443317,15.91796806,10.67964615,2.26958434,0,1
61,0,39.88,17.06,7.7,2.19,0,0
98,0,22.75075556,15.80630572,8.307826992,3.195695745,4,1
110,0,48.08671498,25.61772527,8.881400969,2.377288385,0,1
124,0,40.84413487,22.79869507,8.410460074,2.740902773,0,1
25,0,20.28,17.98,12.1,2.84,3,0
126,0,29.85,12.84,9.07,2.67,1,0
131,0,23.26,15.25,10.58,1.35,2,0
122,0,23.04890492,16.3119979,5.6700015,2.597090782,3,1
86,0,40.55746942,13.8710663,10.9810663,2.770834776,0,1
126,0,54.6218356,12.16060864,9.373770419,3.48331767,1,1
92,0,45.70143273,19.13805081,11.65381924,2.921803417,2,1
112,23,48.72,26.8,8.73,2.78,1,0
109,27,34.79116633,20.13883375,8.55464096,2.91610602,1,1
92,0,22.22124133,22.11400154,10.94882935,2.544758417,1,1
119,0,40.6239059,20.83464556,10.38112801,2.929040478,2,1
75,0,25.08,16.29,6.08,4.43,2,0
148,0,21.65121663,14.74203798,8.538846662,2.974802481,4,1
167,0,27.61341758,20.6416053,7.397339434,3.071789042,1,1
64,0,28.15168994,14.80749784,8.328258543,3.107028887,4,1
186,26,32.49560748,14.57642578,8.850389189,3.724654469,1,1
79,31,29.44,12.71,11.06,3.11,1,0
140,0,42.96973012,16.74603694,9.462428977,2.760639204,0,1
64,0,27.64,12.95,2.59,3.83,1,0
57,30,30.46,24.07,10.26,3.97,1,0
73,0,21.39569065,17.64322813,9.325589748,3.807382302,1,1
79,25,37.23,20.56,9.15,1.51,4,0
90,0,25.50590869,14.17743201,11.55264408,3.207040255,4,1
141,0,24.16330744,15.88896256,2.576562938,2.893087034,4,1
122,0,21.91,20.77,6.69,2.89,0,0
55,25,28.15,11.57,7.91,2.97,3,0
136,0,37.64,21.21,8.64,3.67,0,0
167,0,28.3588345,15.0075186,8.550242033,3.105453905,3,1
62,0,29.31,19.59,10.27,2.97,0,0
117,0,25.48,21.77,9.57,3.59,2,0
67,0,21.25,25.03,9.26,2.75,1,1
114,23,31.65,21.96,8.28,2.11,0,0
111,21,21.61,19.41,7.5,1.92,1,0
182,0,11.75,19.58,11.55,1.76,0,0
67,0,38.4,20.66,3.78,3.65,2,1
78,0,28.70925895,15.75725273,8.993925235,3.692743768,3,1
50,0,26.83866297,18.44770656,9.213305468,2.654642499,3,1
69,0,36.96995463,23.24339324,13.38503277,1.821533673,3,1
126,0,55.07897586,15.854128,8.127988353,3.110307571,0,1
127,0,45.32,22.51,9.32,1.59,1,1
96,37,29.36,10.21,9.72,2.78,5,1
76,26,36.48,17.44,6.06,2.19,1,0
132,0,27.88,20.71,7,2.75,1,0
84,0,32.47,27.1,11.13,1.76,0,0
1,0,24.33679671,11.73492813,8.268144704,2.512991907,2,1
52,0,17.56624495,23.73664372,8.584925142,3.714865536,1,1
75,33,37.4465564,19.61106974,5.062094591,2.933348848,1,1
107,0,38.79,18.21,8.24,2.84,4,0
137,0,19.01,23.96,10.49,3.11,4,1
123,0,21.61330296,15.39748493,7.259538764,3.48,3,1
61,0,23.94,18.06,6.38,1.73,4,1
89,0,51.66,22.18,14.04,1.43,1,1
110,0,22.87401696,19.20169532,7.437852626,3.530981871,1,1
82,0,12.30557711,13.95678177,10.13142384,2.225442289,3,1
174,0,30.26,12.03,11.93,1.67,3,0
84,0,37.82066404,24.15944954,11.43351026,2.243188076,2,1
116,0,10.83,16.64,9.45,2.7,1,0
124,0,32.05,15.47,9.82,1.65,1,0
67,0,21.06875094,24.8307593,9.188699817,2.805973975,1,1
92,0,23.88202182,19.09509791,6.247324342,2.854133071,2,1
57,0,33.68,18.21,4.93,1.89,1,0
137,31,35.15403079,18.04726724,9.253852005,3.720059073,1,1
159,0,14.91,23.65,7.68,2.84,1,0
146,0,25.07449039,15.50531461,5.978703079,1.951648444,6,1
53,0,9.78,22.57,10.99,3.13,3,0
28,0,29.1,14.78,9.47,3.78,2,0
212,0,51.85806809,16.41207273,8.929429257,3.012857255,1,1
107,37,10.2,8.69,11.78,3,0,0
136,0,46.76227739,19.2553213,10.26780714,2.089182599,1,1
88,0,11.12,14.3,10.62,3.73,2,0
107,0,22.78,14.83,14,1.97,3,0
145,0,33.86,10.71,13.01,2.05,1,0
53,0,46.10312297,20.91449307,8.999386023,2.7566591,1,1
93,32,23.48,14.22,10.75,1.84,2,0
117,0,47.84965153,18.30764566,7.482430151,3.225859265,2,1
75,0,18.78318046,21.54011244,8.341764424,3.477795023,4,1
80,0,36.74892983,22.87736144,10.96026754,3.170811468,1,1
162,0,31.37,19.04,8.12,3.13,1,0
121,0,30.6,16.69,12.61,2.73,2,0
202,0,19.62,15.19,8.36,1.62,3,0
107,32,27.23131535,12.82768081,10.35592701,3.034690998,2,1
117,0,31.19164172,16.35667281,6.817335939,2.252677874,4,1
122,0,5.97,15.37,11.32,3.43,1,0
32,0,39.22,17.4,6.39,2.35,2,0
130,22,29.56,19.96,5.48,2.27,1,0
114,0,40.51400598,21.40393171,7.924230597,2.874044923,5,1
77,0,37.71,14.11,9.46,3.56,1,0
92,0,23.28450447,18.93037691,6.542853193,2.910654982,1,1
111,0,56.14183126,18.14777285,11.73521642,3.472082873,2,1
120,40,37.77,18.96,7.38,3.27,1,0
89,0,23.44,16.37,11.51,2.97,1,0
1,0,33.15,22.63,9.63,3,0,0
137,50,31.71,15.13,9.7,3.27,2,0
37,0,44.95015218,20.94909697,9.932732773,2.721238541,1,1
82,0,32.62,9.92,9.12,2.21,0,0
129,0,35.19,13.17,11.03,3.62,3,0
110,0,49.4574149,16.46102824,11.88078834,3.784381148,0,1
105,0,46.56791353,23.27051428,10.14548318,2.453734011,2,1
155,0,42.64,12.96,6.66,2.7,2,0
26,0,49.32,20.88,6.61,2,2,1
103,0,27.49945603,13.5407253,8.847388941,3.486391658,7,1
139,0,40.36972772,14.50928889,9.612519287,3.003185696,1,1
138,33,26.38,22.81,8.39,2.62,3,0
67,30,31.65,24.37,7.39,3.48,2,0
140,0,27.29,20.44,10.51,3.05,1,0
156,0,27.64,22.12,9.66,2.94,0,0
114,0,42.30277993,21.60788316,10.11756085,2.548965922,1,1
55,8,37.83,14.58,16.99,2.62,1,0
104,0,26.55,16.41,10.02,3.54,1,0
16,0,39.03,17.48,7.48,2.92,0,1
96,0,18.12,24.21,8.05,4.02,1,0
95,0,24.72,28.4,9.44,2.38,1,0
169,0,45.46296657,14.60399399,11.65790509,3.51433555,2,1
44,0,32.25,15.21,11.01,2.65,0,0
32,0,23.98376798,12.8209708,9.990476224,2.654738774,4,1
178,0,44.07646835,14.88976077,9.039601276,2.883209902,1,1
75,27,19.98,17.58,8.75,1.13,3,0
188,26,32.97902881,14.28860222,8.768341581,3.783586195,1,1
88,0,28.7,17.98,3.91,2.84,3,0
86,0,38.06,13.23,6.76,1.97,1,0
148,0,37.18,13.23,12.48,2.21,1,0
112,0,41.16,19.99,10.7,2.7,3,1
79,0,33.28136494,17.1855417,11.39446543,3.560003566,0,1
120,0,16.69,15.87,6.6,2.51,2,0
104,0,17.75247905,20.29395974,6.858649313,1.493598988,6,1
184,12,34.05,21.56,6.72,2.75,0,0
172,47,46.73,15.86,11.03,2.38,1,0
208,0,55.51,14.99,8.18,2.89,2,1
120,0,36.81,21.4,7.4,1.97,3,0
71,0,51.74896323,25.79262806,9.7886037,2.20460979,2,1
100,0,31.45,15.51,12.37,1.38,1,0
174,0,45.53451825,20.33146019,8.981013375,2.774841409,2,1
86,0,27.76744604,14.42430668,6.904279046,2.812557418,2,1
117,0,31.55,14.86,8.47,1.81,4,1
159,0,32.15,20.92,10.89,2.81,1,1
113,19,26.85986177,14.05928652,11.53237227,2.35,5,1
168,0,31.14,15.23,13.18,2.67,2,0
99,0,41.76981258,23.23695503,11.55732045,3.399703318,1,1
65,0,31.94,13.4,10.23,2.03,1,0
83,0,33.18,16.04,12.15,3.08,0,0
181,27,32.35,21.17,9.71,2.86,1,0
59,0,37.60189091,26.19720507,10.44879265,2.728423371,1,1
60,0,31.11,17.57,9.17,3,1,0
78,0,35.94,21.24,8.98,2.51,2,0
63,0,58.83320598,21.24945992,12.26610744,3.576072968,1,1
152,0,27.44,13.91,6.89,3.19,1,0
155,0,29.94,20.78,8.55,3.02,2,1
107,0,37.79,24.31,11.22,3.27,1,1
65,0,47.36817412,22.11657685,9.24601244,3.096835063,3,1
58,20,33.07,18.16,10.65,2.57,1,0
81,0,32.45,17.74,5.44,3.08,1,0
107,0,35.17,22.3,6.72,2.89,0,0
74,0,26.47,14.76,11.58,2.19,0,0
118,0,27.47,19.03,10.83,1.84,0,0
86,0,14.25,20.42,7.14,1.81,1,0
72,0,38.618078,26.8823521,10.33699826,2.865891603,0,1
72,21,23.48,22.11,6.09,2.21,2,0
113,0,34.73,16.05,6.27,2.48,1,0
128,32,38.02536588,16.01561514,7.233805118,2.556910584,2,1
70,20,39.13,15.09,9.28,3.21,0,0
87,0,37.94,10.84,13.02,3.92,3,0
75,0,38.44,17.13,11.08,2.78,1,0
77,0,16.2932842,10.84627809,9.121037483,2.922200735,4,1
141,0,40.29459661,14.96785736,9.907857357,1.941320547,0,1
94,0,37.54,13.28,8.46,2.84,2,0
52,0,21.98,12.13,11.62,3.32,3,0
70,0,31.87748764,16.77994175,9.551598066,3.904800551,3,1
149,20,44.95,18.67,9.02,3.05,2,0
130,0,11.63,16.43,7.72,2.81,0,0
148,33,41.09,14.09,7.23,3.05,1,0
116,0,35.92,16.23,8.28,1.7,2,0
44,0,32.04248452,14.65404578,10.00320532,3.677370765,0,1
105,0,38.83,12.33,11.04,2.08,0,0
117,0,36.06,23.51,8.8,2.57,2,0
97,0,52.33862684,11.66715984,16.10235846,2.763020019,1,1
90,0,10.42,16.52,6.44,3.08,1,0
86,0,19.23,25.02,4.56,3.62,1,0
105,0,46.55930955,23.74490187,11.53280762,2.845408971,1,1
78,0,14.91,18.26,9.06,2.92,1,0
177,0,29.82,13.2,8.07,3.11,1,0
108,29,31.82913245,14.27688612,8.717778616,2.909675323,3,1
181,0,27.42,10.57,11.79,3.81,0,1
136,0,46.96291221,19.21154643,9.970502816,1.945090322,1,1
120,0,42.93918786,22.37481024,9.135996354,2.468696616,3,1
141,37,31.52,15.17,9.82,2.16,4,0
136,0,21.58716946,17.49875339,9.726533801,2.947037389,2,1
122,0,25.28422834,16.97410972,6.4727591,2.659187547,3,1
93,0,37.64714555,19.19191018,9.743808704,3.968092593,2,1
86,0,50.67125507,21.33357716,7.11842621,3.566985054,3,1
83,0,38.89657946,23.08747965,9.607955465,3.109597084,1,1
70,0,25.01,17,10.57,3.38,3,0
116,24,39.59,12.93,15.49,2.89,1,0
159,0,46.77720428,16.23999707,10.15670109,2.013535487,1,1
96,0,22.76889527,17.05542449,8.581780611,2.569826898,5,1
119,0,49.90391655,19.65391655,8.606730359,2.477737554,0,1
55,0,48.74,11.42,8.68,1.86,2,0
173,0,45.67349701,20.89369246,8.44826145,2.951723471,2,1
96,27,44.42,18.78,8.07,3.05,1,0
125,0,54.13772124,14.72491542,8.404442774,2.264892779,1,1
130,0,47.72590292,20.04480981,9.072176172,2.373038038,2,1
88,0,14.40746647,17.10312212,8.7998983,3.043952839,2,1
142,26,37.49,20.36,11.44,1.59,2,0
189,9,18.19437671,10.92117905,9.379965786,3.096547066,3,1
58,0,22.42,14.25,9.27,3.97,3,0
115,0,45.94361301,19.15836281,14.61136055,1.861560085,2,1
14,0,42.15523857,20.02222185,11.55020591,3.420603344,0,1
151,0,31.18786353,20.81762441,9.213735023,3.937430276,3,1
128,0,41.39513589,20.47631775,9.147699954,3.524732102,1,1
72,0,46.31,9.17,8.35,3.43,0,0
103,0,45.69329918,18.22475224,9.703794699,2.742105375,0,1
70,0,1.34,11.59,7.05,3.27,0,0
138,0,14.89,22.69,9.66,2.65,2,0
108,0,48.43497229,19.23357405,10.46981712,3.411442153,2,1
85,37,39.03,11.25,9.54,2.57,2,0
121,0,44.58729324,21.71769659,10.59196105,2.544602545,3,1
155,0,27.73,24.79,4.34,3.02,0,0
116,35,20.06,14.21,9.26,3.19,2,0
45,0,19.18,18.6,10.81,2.43,2,0
50,0,51.29,14.2,3.25,2.84,1,0
108,0,28.95,15.95,9.18,4.35,3,0
80,0,33.68,13.32,8.19,2.51,3,0
46,0,35.73,19.32,9,3.54,1,0
72,33,17.84652635,25.22436805,6.874491217,2.114772474,4,1
110,0,25.81,11.73,10.51,3.02,3,0
122,0,50.39,18.26,6.03,3.08,4,1
88,0,38.41760035,13.27373916,10.22802677,2.484047934,0,1
62,0,17,14.75,9.81,2.73,0,0
81,0,23.77,21.01,10.85,3.16,3,0
118,0,50.4319859,16.69025943,8.548321467,3.191229466,0,1
208,0,54.81998192,15.25202499,8.272646579,2.856465349,2,1
66,0,14.89,22.27,8.31,2.48,1,0
98,0,22.77885274,17.87121377,9.902890728,2.21638005,6,1
42,0,23.44,19.97,7.5,3.86,5,1
12,0,36.84,9.9,9.9,2.65,2,0
78,0,38.47,26.03,9.04,2.11,1,1
86,0,23.19,17.21,10.38,3.11,3,0
84,30,18.11,19.18,8.49,1.54,2,0
116,0,46.89689047,16.54232518,9.026874084,3.715089242,4,1
125,29,25.84426552,12.99887906,7.058667343,3.499153132,3,1
78,0,43.2,18.35,12.02,4.4,0,1
79,0,20.62,24.04,5.54,2,1,0
69,31,33.13,16.29,6.89,3.56,2,0
63,0,22.59,5.7,7.22,2.67,3,0
123,27,33.78,21.17,7.79,3.38,1,0
68,29,40.72,17.32,7.55,2.67,0,0
36,0,30.24,19.09,13.78,2.92,2,0
110,19,26.46260586,13.94771505,10.99535285,2.556829296,3,1
118,0,50.19813263,18.39142733,8.676711497,2.769376511,0,1
94,0,27.76382966,23.49884268,8.274684676,3.027600783,1,1
34,0,32.93,10.79,9.95,2.38,0,0
53,0,31.42879249,21.72255716,6.870501361,2.802139639,1,1
137,0,26.44,11.31,11.39,2.46,1,0
122,0,20.28,19.03,9.54,2.35,2,0
59,0,26.11,17.47,5.15,3.38,1,0
159,23,26.11,18.44,7.26,3.4,2,0
98,0,2.13,21.81,7.62,2.08,1,0
85,0,28.19,16.15,6.48,2.94,5,1
85,0,21.74,23.05,9.1,3.38,0,0
124,28,42.74,19.13,11.34,2.03,1,0
119,0,41.17367533,20.09087137,10.61787546,2.858928924,3,1
173,0,13.96,17.1,9.3,2.59,1,0
76,0,30.45,13.36,10.8,1.76,0,0
75,0,34.56,19.46,10,3.86,1,0
70,30,24.38,14.45,5.76,2.54,3,0
101,0,40.63,23.21,12.52,3.65,1,1
124,0,32.81,7.63,7.78,4.13,1,0
35,0,25.38,20.59,7.84,2.4,2,0
131,0,7.36,15.17,8.37,2.86,0,0
73,0,22.02934585,16.88917844,8.834506968,3.51590091,1,1
80,0,48.42143382,16.19678764,10.39979133,2.366225065,0,1
95,20,28.17,18.33,10.95,2.65,0,0
109,39,45.9,20.02,8.74,2.11,1,1
121,0,35.34,17.89,4.93,2.08,2,0
103,0,27.34,13.24,11.44,2.3,1,0
88,0,24.17,22.3,6.26,2.73,1,0
124,0,32.52,22.23,8.2,2.7,1,0
100,0,44.75290019,18.11166981,9.969152542,2.705329567,2,1
140,0,39.64389811,14.37882104,9.44548594,2.54625603,0,1
73,28,33.69,11.82,8.96,2.38,2,0
95,35,40.51,21.94,8.77,3.54,5,0
180,0,24.36,15.34,8.29,2.73,1,0
82,0,33.61,10.85,6.39,3.65,1,0
29,38,25.4,16.13,5.73,1.62,1,0
116,0,46.07,17.84,8.71,3.7,5,1
130,0,46.21,20.16,9.45,2.35,4,1
64,0,25.72346002,14.1640169,9.465479558,3.281052032,4,1
80,32,32.29987413,12.87089713,9.224478629,2.956218995,1,1
154,0,26.92055796,18.97068454,8.309149565,3.531072874,0,1
100,0,49.71649801,15.64505635,7.554071077,2.880333411,1,1
89,0,24.51,14,12.56,3.27,4,1
89,0,14.62,18.32,8.36,2.21,3,0
132,0,49.10650987,19.80112921,8.836854497,2.328456339,1,1
54,0,19.86,10.46,9.79,3.24,1,0
23,0,54.67,21.39,6.35,3.05,2,1
63,0,11.95964818,20.50098388,9.990954557,3.293710155,1,1
104,0,34.03,10.09,10.65,1.62,2,0
88,0,32.74,15.64,7.81,2.38,2,0
94,0,45.85399873,18.97525232,8.706750222,2.352050133,2,1
103,0,28.32,16.35,7.56,2.08,1,0
108,0,22.63,21.79,11.12,3.21,3,0
90,0,40.49610138,22.85093659,10.02193575,1.658340634,2,1
66,0,36.13000598,19.0722618,4.764083281,3.411053261,2,1
134,0,42.46743107,21.98049838,7.325144912,2.99256893,0,1
66,0,34.87,19.78,11.7,2.48,2,0
111,0,28.89860744,12.18915246,8.72456182,2.295423769,4,1
147,33,27.54578123,15.81497184,9.818647155,2.982340475,2,1
116,0,32.59,14.98,4.68,1.32,2,0
127,0,35.89,19.99,10.24,4.21,2,0
87,0,51.93581646,21.04623747,6.434330392,3.415551324,3,1
78,0,23.8,18.43,10.1,2.43,2,0
112,0,17.68438963,9.404904515,6.961721061,3.792956248,5,1
90,0,44.05,10.54,8.47,3.46,0,0
124,0,24.36,19.61,9.64,2.11,4,1
87,28,25.74,12.95,11.25,0,1,0
215,0,14.21,10.28,10.2,2.89,0,0
56,30,21.61,14.63,8.76,3.27,1,0
114,0,35.56,14.05,8.86,2.86,3,0
71,0,49.21549194,25.97791178,10.35201746,2.673491044,3,1
60,0,16.52,20.71,10.58,2.73,1,1
111,0,30.91,13.44,11.98,2.62,0,0
72,0,26.59594025,14.80072469,7.970497899,3.252410637,1,1
120,0,25.6,10.12,10.48,1.73,1,0
170,42,33.92,11.48,8.31,2.94,4,1
119,37,28.59,24.08,10.97,2.89,1,0
128,40,46.27,20.39,11.58,3.13,1,0
15,0,24.04,10.53,14.56,2.19,2,0
109,0,28.56,16.22,8.86,1.92,0,0
137,0,38.46896716,15.01464654,11.47793481,3.902271655,0,1
63,0,44.7628271,20.12708509,9.31874833,3.832010116,0,1
24,0,26.55,7.65,9.23,1.97,1,0
96,0,22.88091884,16.15174299,7.998121256,2.89166087,4,1
178,32,25.28,16.88,8.41,2.81,6,1
46,0,43.42748685,21.74764767,9.03524123,3.678913742,2,1
132,0,33.48389122,11.29081672,7.849071352,2.976052816,4,1
17,29,26.0051358,15.63447548,10.11308818,2.686502292,5,1
164,30,32.34637563,10.90782537,9.67212521,2.296565076,5,1
87,0,25.67,18.67,9.18,2.62,5,1
81,0,32.71,18.08,11.02,2.24,1,0
118,0,44.35271483,17.88534086,10.25158933,3.059560314,5,1
70,0,34.31147481,14.79355297,11.15338059,2.930273895,5,1
106,28,34.62364083,18.5949626,8.668128016,3.484029923,1,1
98,0,19.9774553,18.5156789,11.47304014,2.895670282,6,1
139,0,40.22,14.44,9.55,3,1,1
97,0,43.32263523,25.60401685,10.64522223,2.744975143,1,1
201,0,39.31955774,24.85945136,11.14178166,3.013013296,1,1
111,0,48.38459526,13.7702306,10.69393826,2.228282192,0,1
110,0,54.98885526,18.26044654,11.48517343,3.526104506,2,1
169,0,24.23,19.67,5.9,2.7,2,0
54,0,43.42,1.9,6.87,3,0,0
102,0,32.74797735,17.88204389,9.284273579,2.371142275,0,1
112,0,56.13347369,18.36410627,11.27834371,3.499510005,1,1
35,37,30.8,15.1,10.26,1.35,2,0
43,0,43.2126887,21.63426852,7.566486264,2.887444871,2,1
98,0,22.97878993,17.51171723,9.152146537,2.437502003,6,1
100,0,32.05,12.61,8.09,4.1,2,0
163,0,33.49,17.22,9.29,2.46,1,0
95,38,21.4689672,18.51452645,6.539759519,2.676498105,4,1
121,0,28.71,10.53,11.98,0.78,2,0
129,0,37.43,22.19,7.47,2.92,2,0
126,0,28.69136374,13.80599297,9.480480926,2.151385696,1,1
131,0,16.05,18.28,8.09,3.54,2,0
183,31,36.02,19.07,10.18,3.73,1,0
104,0,31.09,20.37,10.34,1.49,2,0
87,0,26.52,13.64,9.3,1.92,4,1
114,0,24.39287608,14.92424783,9.812303455,2.467120236,5,1
96,0,46.75939671,16.99510675,10.59060329,2.4,0,1
75,0,19.35063172,20.41971863,8.681912762,3.226310944,4,1
89,32,35.68,21.23,10.09,2.35,1,0
135,0,19.16,23.8,11.34,2.81,0,0
75,0,18.99,20.17,11.41,3.54,1,0
106,0,34.81063704,19.79237653,8.278814942,2.830165225,2,1
191,0,39.36217919,24.88246973,9.874794168,3.401646495,1,1
95,0,21.86,18.38,11.49,1.7,6,1
63,0,38.76683783,9.602491684,6.549203247,4.67,1,1
149,0,37.01,23.25,10.21,2.59,3,0
116,0,22.60731748,21.06270701,9.867496327,3.062910341,5,1
86,0,26.8928538,13.83155792,8.102763017,2.316798543,3,1
77,0,22.59,14.29,8.83,2.11,0,0
125,0,36.09,18.31,8.41,3.05,2,0
122,0,49.90037609,18.82804852,7.197890805,3.016412479,3,1
119,0,13.92,21.57,9.59,2.4,2,1
109,0,37.77,18.57,11.97,2.94,1,0
151,40,24.97103666,24.23051694,9.613699102,1.171157946,1,1
131,36,36.41,13.74,11.91,2.57,3,0
224,0,28.8597936,16.38845563,9.5282474,1.638660004,0,1
58,0,29.65,22.59,8.21,0,4,0
134,0,34.43869908,17.14585065,3.998892517,3.146197446,2,1
83,20,16.15,14.27,9.03,3.02,0,0
96,0,35.38,16.08,12.58,2,1,0
105,0,23.9,15.18,9.76,1.84,2,0
81,37,40.31,22.46,12.21,2.13,1,0
98,0,45.57937953,16.63069489,12.30654083,2.808729485,3,1
122,0,36.81,21.28,11.12,1.54,2,0
127,0,42.64087948,17.66384271,10.28416162,4.112998916,0,1
60,0,16.69,15.34,10.06,2.51,2,0
33,27,27.09368759,10.94781426,12.82043909,3.626562722,3,1
109,0,27.64,13.09,9.44,3.11,0,0
106,0,33.12,18.14,8.59,3.11,0,0
68,0,25.57,16.92,4.94,3.32,3,0
92,0,30.84,13.98,7.69,2.94,2,0
116,0,29.38118901,15.0549493,8.021616604,2.204772338,4,1
34,14,25.76,21.14,8.99,2.89,2,0
115,0,47.04186915,19.43281431,14.32721391,1.520913413,2,1
22,0,30.6,17.6,8.23,2.24,1,0
120,31,26.1,18.62,10.68,3.08,0,0
103,0,25.04,13.46,8.72,2.97,2,0
163,0,25.18308497,18.02500827,7.120851979,3.236393695,4,1
111,0,29.43060173,15.05984956,7.331139529,2.182068448,4,1
30,0,42.06,14.95,12.93,3.05,0,0
112,0,58.70137226,17.76681666,12.22318334,3.295624303,1,1
67,0,38.4373419,20.32125558,3.649303334,3.943400678,2,1
86,0,39.70947267,22.94157438,9.042373864,3.034781696,1,1
102,0,28.41,18.95,8.1,3.13,5,0
60,45,23.05,8.07,6.93,2.65,4,1
127,0,43.61,18.88,7.05,3.51,1,0
74,0,14.57,21.05,6.41,2.73,2,0
147,0,22.88,14.88,9.05,2.4,0,0
74,0,46.52537586,19.82289347,9.060216354,2.362985395,2,1
116,0,46.59870039,17.01028771,8.912604163,3.709647817,4,1
84,0,18.55,19.67,12.33,2.59,0,0
104,0,35.85,23.14,13.69,2.86,3,1
125,0,39.66,17.83,9.48,2.46,1,0
93,0,25.43,17.06,8.15,3.86,0,0
130,0,24.45,23.36,8.76,3.32,0,0
165,0,13.84,22.41,9.89,3.29,1,0
73,0,36.98906513,18.73919421,12.46550753,2.79411109,0,1
119,0,42.12212893,18.9876492,11.03059167,2.712097195,4,1
66,0,21.36756681,24.08778602,9.283513361,2.864207756,1,1
123,0,44.35,14.32,8.02,3.59,3,0
70,0,26.59,14.54,8.82,2.32,2,0
117,0,28.41,15.09,11.22,3.81,2,1
64,0,37.33,25.78,6.95,2.62,1,0
143,0,32.57,8.89,8.81,2.89,3,0
50,0,22.39,18.4,8.82,2.97,1,0
94,0,40.05,16.56,7.68,2.32,1,0
83,37,22.63,14.57,9.81,2.94,3,0
87,0,9.86,5.74,8.37,3.11,0,0
87,26,28.67029891,16.1002746,9.314063224,3.241219976,1,1
92,0,36.11,19.09,9.96,2.43,1,0
117,14,13.63,18.62,5.52,2.32,1,0
124,29,31.81,12.62,9.65,1.49,2,0
138,0,9.32,12.54,7.81,3.11,1,0
83,0,47.5872126,17.16835979,7.092788201,2.805573593,0,1
70,24,42.42,22.07,10.02,2.65,1,0
96,0,46.7048924,17.1263857,10.2868484,2.598721901,0,1
192,0,43.32677859,25.76071988,10.52881291,3.679406797,1,1
110,0,41.41918299,13.53987793,9.563129169,2.782467314,2,1
92,38,41.17,13.57,9.45,2.4,1,0
90,30,31.25,19.52,6.48,2.08,1,0
66,35,32.44,22.21,9.43,2.4,0,0
24,0,45.10583382,20.01351693,7.937641865,2.731322381,1,1
24,0,42.28885275,16.17040829,8.269607234,3.841952184,0,1
105,28,38.92397087,19.1792278,8.471967121,3.3289225,1,1
109,29,18.9,22.4,10.11,2.43,6,1
83,0,22.76,14.42,10.03,3.16,0,0
147,32,28.55441883,12.906314,8.286315846,2.584222773,3,1
106,0,35.41,14.4,4.59,4.29,3,0
132,0,36.31,11.38,14.95,2.03,4,0
64,0,37.26,14.2,7.26,2.7,1,0
122,0,8.42,18.2,6.97,2.7,0,0
98,0,26.95,21.62,8.03,4,2,0
45,22,33.42,26.62,7.35,3.21,0,0
87,0,26.06,19.08,12.3,2.4,2,0
68,0,37.33,11.99,9.26,2.92,2,0
57,24,23.83,14.46,6.47,3.78,1,0
150,30,29.28344504,17.68002168,8.370043835,2.294986331,1,1
93,0,30.48,15.18,10.13,3.11,3,0
131,0,20.6348891,11.49395712,7.541682983,3.595912426,2,1
108,30,21.42,17.2,8.39,2.32,1,0
112,0,28.66,25.33,8.76,2.65,1,0
47,0,29.45545042,16.33447728,9.436197689,2.808536071,3,1
172,0,34.66,19.89,7.23,4.81,4,0
111,0,51.79669901,17.49762961,10.89580032,3.800450678,0,1
148,0,41.31,16.3,5.3,3.62,2,0
143,0,18.72,14.37,7.5,2.48,1,0
131,0,32.64858338,11.16460926,7.358956676,3.050434605,4,1
116,0,33.95,8.37,9.9,3.7,1,0
178,0,49.61905556,24.90888773,11.26152091,2.766709059,1,1
117,35,32.42,17.82,9.11,3.35,1,0
101,0,29.73,22.27,9.45,2.3,1,0
141,0,40.65928761,15.08780556,10.02780556,2.053999163,0,1
142,0,21.85,16.37,3.56,2.48,2,0
27,0,20.27352049,10.94830144,11.85918551,2.308151193,5,1
13,0,28.46,19,9.71,2.43,1,0
111,0,33.75694194,22.18381867,12.56150565,2.685780817,0,1
69,0,41.36,9.28,7.96,2.51,0,0
